DateTime,PV Power Generation (from Inverter)(kWh),PV Power Generation (from Power Meter)(kWh),Excess Energy(kWh),Purchased Energy(kWh),Voltage A(v),Voltage B(v),Voltage C(v),Current(A),Current(B),Current(C),Frequency(Hz),Active Power(kW),Reactive Power(kW),PowerFactor,Ambient Temperature(°C),Irradiance(W/m2),Temperature Module1(°C),Temperature Module2(°C)
11/24/2023 14:00:00,95.2,94.8,94.8,0,12.96551,13.01583,13.03058,4.771118,4.757356,4.809608,49.75439,186.084,-0.7450348,0.9990626,29,167,32.5,32.3
11/24/2023 14:30:00,77.8,77.4,77.4,0,12.98772,12.97513,12.96881,3.206969,3.203321,3.246254,49.99634,124.7571,4.209314,-0.9984267,28.1,112,27.2,27.1
11/24/2023 15:00:00,49.5,49.4,49.4,0,13.01989,13.08274,13.06984,1.877065,1.869783,1.893591,50.24313,72.73363,0.2092825,-0.9898073,27.9,64,26.9,26
11/24/2023 15:30:00,36.6,36.1,36.1,0,13.02483,13.07836,13.11367,1.811171,1.804137,1.822288,50.01307,70.43066,0.3092078,-0.9898443,27.3,59,26.3,26.3
11/24/2023 16:00:00,36.1,36.2,36.2,0,13.17238,13.16331,13.14271,1.971239,1.965941,1.984558,49.98857,77.00876,0.6726274,-0.9911659,27.3,73,25.8,25.7
11/24/2023 16:30:00,32.1,31.6,31.6,0,13.1764,13.16737,13.12041,1.13986,1.131264,1.135103,50.00008,43.53878,1.879341,-0.9753049,27.2,42,27.7,27.8
11/24/2023 17:00:00,11.9,11.7,11.7,0,13.13749,13.19365,13.24393,0.335625,0.3285059,0.3323504,50.24667,9.582221,2.272878,-0.7236534,26.6,8,26.4,26.4
11/24/2023 17:30:00,1.6,1.3,1.3,0,12.81781,12.91979,12.8194,0.2380038,0.2294508,0.2283515,49.99865,-2.078651,3.236643,0.232086,26.4,0,25.2,25.2
11/24/2023 18:00:00,0,0,0,0,12.83688,12.87812,12.89657,0.06586568,0.05844712,0.06794219,50.24953,-0.3261958,2.417443,0.1323183,26.1,0,24.6,24.7
11/24/2023 18:30:00,0,0,0,0,12.90307,12.88862,12.88961,0.06567436,0.0584418,0.06813793,50.00714,-0.3208659,2.417443,0.1306775,25.2,0,22.8,22.8
11/24/2023 19:00:00,0,0,0,0,12.89225,12.93626,12.93465,0.06614975,0.05906471,0.06809656,50.008,-0.3270994,2.433506,0.1313418,24.5,0,22.5,22.6
11/24/2023 19:30:00,0,0,0,0,12.9797,12.95387,12.99122,0.06568981,0.05901334,0.06816588,50.00682,-0.3295461,2.433506,0.1312377,24.2,0,22.2,22.2
11/24/2023 20:00:00,0,0,0,0,12.95497,12.99318,13.0464,0.06548432,0.05888966,0.06845489,50.00465,-0.3284395,2.449569,0.1312377,24.3,0,21.8,21.9
11/24/2023 20:30:00,0,0,0,0,12.92554,12.91075,12.9211,0.06520734,0.05837094,0.06792878,49.76746,-0.3259725,2.401443,0.1314459,24.1,0,21.4,21.4
11/24/2023 21:00:00,0,0,0,0,12.98865,12.96812,12.95276,0.06639775,0.05906649,0.0678972,50.01888,-0.3355461,2.433506,0.1328785,24.2,0,22.4,22.1
11/24/2023 21:30:00,0,0,0,0,12.93798,13.03864,12.94858,0.06595135,0.05897614,0.06798013,50.02389,-0.3297695,2.433506,0.1312377,24.2,0,22.5,22.4
11/24/2023 22:00:00,0,0,0,0,12.99731,13.10917,13.00422,0.06625604,0.05887903,0.06849556,50.0104,-0.3302263,2.465631,0.1311336,23.9,0,22.5,22.6
11/24/2023 22:30:00,0,0,0,0,13.04144,13.02248,13.00747,0.06598677,0.05904877,0.06801709,50.24477,-0.3246629,2.449569,0.1294927,23.8,0,22.4,22.5
11/24/2023 23:00:00,0,0,0,0,13.11882,13.10341,13.08494,0.06629147,0.05886309,0.0686443,50.00417,-0.3251198,2.465631,0.1285162,23.9,0,22.2,22.4
11/24/2023 23:30:00,0,0,0,0,13.01423,13.06991,13.05987,0.06593654,0.05879932,0.06794108,49.9854,-0.3293329,2.449569,0.1302611,24,0,22.5,22.6
11/25/2023 00:00:00,0,0,0,0,12.94189,13.05494,12.98155,0.06611432,0.05888257,0.06866506,50.0097,-0.3219928,2.433506,0.1287244,23.2,0,21.5,21.6
11/25/2023 00:30:00,0,0,0,0,12.96047,12.99783,13.03952,0.06620418,0.06489196,0.06757636,49.99666,-0.2124686,2.529882,0.08233961,22.7,0,20.9,21
11/25/2023 01:00:00,0,0,0,0,12.98675,12.98034,12.96074,0.06654429,0.06502014,0.06866731,49.98207,-0.2055802,2.529882,0.07933801,22.6,0,20.9,20.9
11/25/2023 01:30:00,0,0,0,0,12.9387,12.99259,13.02799,0.06685897,0.06450352,0.06836224,49.99425,-0.2149153,2.529882,0.0827238,23.1,0,21,21.2
11/25/2023 02:00:00,0,0,0,0,13.00381,13.05662,13.06691,0.06645926,0.06538443,0.06803701,49.98707,-0.2121437,2.562008,0.08185133,22.3,0,21.1,21.1
11/25/2023 02:30:00,0,0,0,0,13.11352,13.10751,13.08046,0.06701904,0.06553386,0.06895508,50.01278,-0.2147072,2.578071,0.08125895,22.1,0,21,20.9
11/25/2023 03:00:00,0,0,0,0,13.03444,13.08976,13.11707,0.06676749,0.06534255,0.06857016,50.23418,-0.2140371,2.578008,0.08174723,22,0,20.7,20.7
11/25/2023 03:30:00,0,0,0,0,13.0695,13.17226,13.08177,0.0664876,0.06498472,0.06873605,50.23843,-0.2091488,2.578071,0.0796181,22,0,20.9,20.9
11/25/2023 04:00:00,0,0,0,0,13.06295,13.17237,13.09524,0.06655138,0.06521146,0.06836685,49.75151,-0.2140371,2.578008,0.08174723,22.1,0,21.2,21.1
11/25/2023 04:30:00,0,0,0,0,13.03258,13.08044,13.11513,0.0662148,0.06483237,0.0680835,49.98358,-0.2122554,2.562008,0.08185133,22.3,0,20.9,20.9
11/25/2023 05:00:00,0,0,0,0,13.05668,13.16279,13.05678,0.06721326,0.06508809,0.06910753,50.23829,-0.2108188,2.578071,0.08049057,22.3,0,21,21
11/25/2023 05:30:00,0,0,0,0,13.05779,13.16911,13.09478,0.06661869,0.06515832,0.06850398,50.24804,-0.2172605,2.578071,0.08349217,22.5,0,21,21
11/25/2023 06:00:00,0,0,0,0,13.04761,13.03295,13.03653,0.08685926,0.08534736,0.08715876,50.01643,0.3475059,2.722698,-0.102696,22.4,0,20.8,20.9
11/25/2023 06:30:00,7.1,7.5,7.5,0,13.04459,13.02085,13.02647,0.8756066,0.8529843,0.881838,50.00934,32.82052,1.734933,-0.9714566,22.9,39,22.3,22.3
11/25/2023 07:00:00,32.4,32.2,32.2,0,12.91568,12.90075,12.8974,2.291471,2.278328,2.310988,50.01271,88.48889,-4.023843,0.9925646,23.8,93,25.1,25.1
11/25/2023 07:30:00,70.6,71,71,0,12.86639,12.98423,12.86709,5.873333,5.829772,5.866974,50.01098,226.1313,-9.412769,0.9997011,26,244,29.9,28.9
11/25/2023 08:00:00,177.8,177,177,0,12.92555,12.90696,12.87181,10.56489,10.57821,10.57521,50.0106,407.5786,-20.43181,0.9979683,30.4,444,40.6,38
11/25/2023 08:30:00,195.8,194.2,194.2,0,12.9448,12.99521,12.9985,12.07298,12.08162,12.08636,50.01934,469.0578,-21.97383,0.9978657,30.4,511,42.1,39.3
11/25/2023 09:00:00,193.1,191.1,191.1,0,12.94814,13.05421,12.9759,9.297652,9.312295,9.2797,49.75761,361.9705,-3.750651,0.9996892,31,393,40.7,38.8
11/25/2023 09:30:00,216.8,216.3,216.3,0,13.08271,13.12977,13.17992,9.82457,9.886776,9.884428,50.25352,385.838,-39.70711,0.995735,32.1,438,47.4,45.2
11/25/2023 10:00:00,228.5,226.5,226.5,0,13.09463,13.07344,13.10927,9.82688,9.886347,9.921799,50.012,386.4543,-22.23084,0.9993653,31.9,407,45.3,43.8
11/25/2023 10:30:00,232.9,229.4,229.4,0,13.00095,13.06141,13.07672,12.28606,12.28535,12.28656,50.01262,480.2027,-6.168094,0.9986876,32.9,500,49.8,48
11/25/2023 11:00:00,259.4,259.3,259.3,0,13.17027,13.15873,13.14998,21.09294,21.05625,21.07789,50.49949,823.3342,-106.3976,0.9894952,35.3,896,52.9,51.6
11/25/2023 11:30:00,388.9,382.4,382.4,0,13.16724,13.15522,13.16717,11.5173,11.5702,11.5956,50.01505,454.8552,-27.49691,0.9975699,38.4,494,62.8,62.2
11/25/2023 12:00:00,411,405.4,405.4,0,13.0899,13.08677,13.08379,22.09002,22.06657,22.0713,49.76852,864.5839,-36.36706,0.9972423,39.2,1171,72.1,69.3
11/25/2023 12:30:00,433,426.7,426.7,0,12.85733,12.83335,12.85553,22.39672,22.50459,22.57936,50.00757,860.5108,-65.78898,0.9999557,40.7,1171,74.7,71.8
11/25/2023 13:00:00,208.8,204.6,204.6,0,12.90082,12.89174,12.91183,4.381178,4.431244,4.42909,50.23054,170.3182,-1.221082,0.9976467,32.9,178,44.8,43
11/25/2023 13:30:00,125.7,124.7,124.7,0,12.86042,12.84777,12.84832,5.410988,5.461054,5.467422,49.76897,209.636,-0.7451921,0.9986811,32.8,224,40.5,39.7
11/25/2023 14:00:00,229.6,228,228,0,12.88104,12.99184,12.91185,15.76422,15.87483,15.77561,49.7729,611.7773,-11.91831,0.9984967,37.2,664,53.7,53.2
11/25/2023 14:30:00,258.4,255.4,255.4,0,12.90687,12.88898,12.91397,6.600062,6.644952,6.643217,49.76503,256.2509,-2.176502,0.9966981,37.3,266,52.5,52
11/25/2023 15:00:00,96.5,95.4,95.4,0,12.91735,12.89633,12.89378,3.593424,3.58904,3.623741,50.00529,138.7517,-0.4617176,0.9990484,33.1,146,38.3,37.9
11/25/2023 15:30:00,80.3,79.7,79.7,0,12.81077,12.92093,12.80146,7.509716,7.5013,7.545479,50.03258,290.1334,-2.8032,0.9977737,32.8,318,37.5,37.5
11/25/2023 16:00:00,71.6,71.2,71.2,0,12.96431,12.9509,12.9819,1.858897,1.856093,1.888413,50.24474,71.93585,0.9216784,-0.995037,32.3,73,35.8,35.4
11/25/2023 16:30:00,36,35.6,35.6,0,13.24224,13.23611,13.22761,1.030079,1.03799,1.043789,50.24395,40.13775,2.143623,-0.9747739,31.8,38,33.9,33.9
11/25/2023 17:00:00,18.1,17.7,17.7,0,13.09561,13.08611,13.06431,0.5892311,0.5920599,0.5977105,49.99066,21.39184,3.204455,-0.9186691,30.4,18,31.2,31.2
11/25/2023 17:30:00,2.8,2.5,2.5,0,12.9187,12.89153,12.88286,0.2260196,0.2071649,0.2196874,50.01638,-2.212744,3.397146,0.2617809,29.1,0,28.8,28.8
11/25/2023 18:00:00,0,0,0,0,12.89711,12.939,12.93684,0.06821203,0.04656603,0.06864944,50.24313,-0.5619344,2.22469,0.238,28.2,0,27.4,27.4
11/25/2023 18:30:00,0,0,0,0,12.93506,13.04857,12.97492,0.06790218,0.04732857,0.06855772,50.24226,-0.5628481,2.240753,0.2360469,27.8,0,27.2,27.1
11/25/2023 19:00:00,0,0,0,0,13.04833,13.02576,13.04116,0.06768315,0.04724386,0.06905855,50.2636,-0.5446349,2.256816,0.2291911,27,0,26.6,26.6
11/25/2023 19:30:00,0,0,0,0,12.96982,13.01154,13.04648,0.0659329,0.04927251,0.06803135,49.76117,-0.4941043,2.272878,0.2074946,26.4,0,25.3,25.3
11/25/2023 20:00:00,0,0,0,0,12.96679,12.99981,13.05113,0.06605399,0.04941745,0.06804997,49.75514,-0.4983276,2.272878,0.2092396,25.9,0,24.4,24.4
11/25/2023 20:30:00,0,0,0,0,12.82708,12.86676,12.91848,0.06593475,0.05253846,0.06843655,50.00166,-0.4336881,2.305004,0.1798878,26,0,24.5,24.4
11/25/2023 21:00:00,0,0,0,0,12.80206,12.91891,12.8034,0.06639405,0.05219689,0.06791358,50.02398,-0.4301246,2.305004,0.1799919,25.7,0,24.5,24.5
11/25/2023 21:30:00,0,0,0,0,12.89883,12.87742,12.90548,0.06611898,0.05260223,0.06855208,50.01801,-0.4281348,2.321067,0.1781429,25.5,0,24.4,24.3
11/25/2023 22:00:00,0,0,0,0,12.89212,12.9353,12.95741,0.0662111,0.05250303,0.06882888,50.02236,-0.4372516,2.321067,0.1815287,25.4,0,24.2,24.2
11/25/2023 22:30:00,0,0,0,0,12.83175,12.88411,12.90307,0.06572799,0.05182489,0.06786245,49.9847,-0.4332312,2.288941,0.181841,25.2,0,24.2,24.1
11/25/2023 23:00:00,0,0,0,0,12.83184,12.87636,12.90873,0.06639469,0.05237758,0.06857263,50.01562,-0.419018,2.305004,0.1747571,25.1,0,23.7,23.6
11/25/2023 23:30:00,0,0,0,0,12.87683,12.98651,12.91059,0.06604812,0.05261931,0.06765746,50.009,-0.4285714,2.305004,0.1781429,25,0,24,24
11/26/2023 00:00:00,0,0,0,0,13.04043,13.02199,12.99363,0.06665348,0.05941337,0.06863505,50.01147,-0.3153329,2.449569,0.124629,24.9,0,23.7,23.7
11/26/2023 00:30:00,0,0,0,0,13.03539,13.06701,13.09246,0.06660388,0.05933752,0.06895733,50.24637,-0.3233431,2.465631,0.1276437,25.1,0,23.8,23.8
11/26/2023 01:00:00,0,0,0,0,12.96787,13.01731,13.01026,0.06607889,0.059047,0.06831977,49.97925,-0.3246527,2.433506,0.1294927,25,0,23.2,23.2
11/26/2023 01:30:00,0,0,0,0,13.0136,13.05892,13.06312,0.06603637,0.05905199,0.06752834,49.98623,-0.3255461,2.433506,0.1294927,24.5,0,22.4,22.5
11/26/2023 02:00:00,0,0,0,0,13.08039,13.18258,13.08076,0.06595135,0.05890914,0.06864532,49.75048,-0.3202263,2.465631,0.1277478,24.1,0,21.8,21.8
11/26/2023 02:30:00,0,0,0,0,13.03459,13.07692,13.10723,0.06620643,0.05886663,0.06874343,50.24045,-0.3213329,2.449631,0.1277478,24.3,0,22.5,22.4
11/26/2023 03:00:00,0,0,0,0,13.02662,13.0724,13.05632,0.06718364,0.05925989,0.06913441,50.00664,-0.3313329,2.465631,0.1291805,24.1,0,23.1,23
11/26/2023 03:30:00,0,0,0,0,13.0978,13.13249,13.12627,0.06675268,0.05937794,0.06877983,50.2461,-0.3222365,2.481694,0.1266671,24,0,23,22.9
11/26/2023 04:00:00,0,0,0,0,13.17526,13.15568,13.12581,0.0666116,0.05975671,0.06842977,50.00452,-0.3289066,2.481694,0.128308,24,0,23,22.9
11/26/2023 04:30:00,0,0,0,0,13.16729,13.14884,13.13509,0.06641901,0.05912703,0.06910045,50.2465,-0.3189066,2.481757,0.1258988,24.2,0,22.9,22.9
11/26/2023 05:00:00,0,0,0,0,13.12605,13.23103,13.17921,0.06663994,0.05975848,0.06868262,50.24852,-0.3184701,2.497757,0.1249611,23.7,0,22.6,22.6
11/26/2023 05:30:00,0,0,0,0,13.15082,13.24174,13.13965,0.06635715,0.05969971,0.06808216,50.02119,-0.3384599,2.481694,0.1325663,23.8,0,22.6,22.6
11/26/2023 06:00:00,0,0,0,0,13.00653,13.10638,13.00524,0.06678875,0.05957989,0.06909837,50.24884,-0.3348964,2.465631,0.1309254,23.8,0,22.4,22.4
11/26/2023 06:30:00,7.3,7.4,7.4,0,13.14344,13.24658,13.1312,0.738071,0.7216374,0.738111,50.06284,28.00697,1.968063,-0.9654122,24,31,23.4,23.3
11/26/2023 07:00:00,21.2,21.2,21.2,0,13.17549,13.14941,13.16762,1.612496,1.596969,1.624726,50.08337,63.37804,1.606212,-0.9893168,24.8,63,24.5,24.5
11/26/2023 07:30:00,46.1,46.1,46.1,0,12.96323,13.00035,13.03086,3.285872,3.28625,3.325565,50.06754,128.4062,-0.6245647,0.9984704,25.8,126,26.2,26.2
11/26/2023 08:00:00,83,83.3,83.3,0,12.90205,12.87041,12.90182,4.764295,4.763542,4.805519,50.06325,183.6198,-1.204925,0.9994727,27.8,183,28.1,28
11/26/2023 08:30:00,109.4,108.2,108.2,0,12.80119,12.89792,12.82849,7.135473,7.127769,7.172017,49.82151,275.9015,5.940957,-0.996936,29.6,276,30.3,30.5
11/26/2023 09:00:00,170.6,169.9,169.9,0,12.91941,12.89134,12.90381,9.856487,9.867382,9.815691,50.08023,381.8781,-1.613992,0.9966843,31.8,400,42.8,41.6
11/26/2023 09:30:00,224.7,223.5,223.5,0,12.92352,12.90468,12.89526,12.91441,12.91485,12.93182,49.8173,497.7001,-1.960061,0.999991,33.1,529,49.7,47.6
11/26/2023 10:00:00,254.8,252.2,252.2,0,12.91758,12.90254,12.87947,10.64974,10.65801,10.64492,49.83637,454.1817,-3.124141,0.9985827,36.2,485,53.4,51
11/26/2023 10:30:00,230.1,227.4,227.4,0,12.94211,12.98708,12.90145,5.816611,5.858171,5.866101,50.09072,226.1788,-13.52533,0.9991899,33.7,230,50,48.6
11/26/2023 11:00:00,175.7,173.9,173.9,0,13.00736,13.03903,12.98887,21.27403,21.4957,21.34448,49.85007,834.7108,-33.28201,0.9968039,34,897,48.5,47.4
11/26/2023 11:30:00,266.2,264.6,264.6,0,13.02871,13.0058,13.02575,9.361903,9.373095,9.364457,49.82244,366.0869,6.874854,-0.997391,33.8,394,49,47.4
11/26/2023 12:00:00,235.6,233.6,233.6,0,13.08688,13.06706,13.09754,9.503679,9.574728,9.574356,50.06735,375.4936,-2.144376,0.9961475,33.7,415,49.7,47.5
11/26/2023 12:30:00,260.3,257.3,257.3,0,12.98441,12.95295,12.94303,18.80756,18.79906,18.77632,50.09885,727.5824,-61.80944,0.9954398,33.7,769,45.6,44.8
11/26/2023 13:00:00,214.4,211.4,211.4,0,12.83102,12.81788,12.83076,10.17391,10.18139,10.17783,50.0717,389.7237,-21.20282,0.9984439,33.8,390,45.2,44.1
11/26/2023 13:30:00,326.4,322.6,322.6,0,12.79742,12.76899,12.79173,6.048755,6.079088,6.087561,49.83457,232.4869,-1.999812,0.9969023,38.2,234,56.6,55.3
11/26/2023 14:00:00,179.1,176.9,176.9,0,12.97785,12.95099,12.96773,10.74898,10.6891,10.79281,49.83291,416.8488,8.898761,-0.9992611,34.7,450,47.1,46.6
11/26/2023 14:30:00,211.2,209.9,209.9,0,12.98432,12.9617,12.98887,5.704251,5.718816,5.76605,50.06575,221.4878,-1.879341,0.99909,34.4,233,43.3,42.8
11/26/2023 15:00:00,220.9,219.3,219.3,0,13.05142,13.01515,12.99548,7.243584,7.21965,7.279221,50.087,282.6014,-10.69779,0.9997153,35.8,317,47.6,47.2
11/26/2023 15:30:00,70.6,69.3,69.3,0,12.90886,12.88789,12.90884,0.7340966,0.7345496,0.7492103,50.08357,27.44419,2.69051,-0.9645892,30.5,18,32.9,33
11/26/2023 16:00:00,30.5,30.1,30.1,0,12.98163,12.95141,12.96202,1.462677,1.475573,1.487545,50.05039,56.50375,-0.8212235,0.9876898,28.4,46,29.9,30
11/26/2023 16:30:00,29.3,29.1,29.1,0,13.03096,12.99944,13.03078,1.453607,1.46336,1.490618,49.76907,56.34388,1.558118,-0.9861829,27.1,56,26,26
11/26/2023 17:00:00,20.2,19.9,19.9,0,13.0121,13.09835,13.01095,0.6090217,0.6094182,0.6227476,49.81337,21.65165,4.144188,-0.9035746,26.7,22,24.9,24.9
11/26/2023 17:30:00,3.5,3.1,3.1,0,13.01282,13.10322,13.0525,0.2373972,0.2338481,0.2390081,50.04223,-2.222244,3.156329,0.2388576,26.2,0,24.4,24.4
11/26/2023 18:00:00,0,0,0,0,13.05216,13.01458,13.00199,0.0667832,0.04936109,0.06871019,50.04654,-0.5038911,2.272878,0.2108804,26.1,0,24.5,24.5
11/26/2023 18:30:00,0,0,0,0,12.93682,13.03195,12.96399,0.06674068,0.04937349,0.06866599,50.04039,-0.4954444,2.272878,0.2065181,25.8,0,24.3,24.3
11/26/2023 19:00:00,0,0,0,0,13.0548,13.02647,13.02335,0.06674904,0.04991668,0.06848669,50.00459,-0.4952312,2.288941,0.2055415,25.6,0,25,24.9
11/26/2023 19:30:00,0,0,0,0,12.9597,12.99378,13.03217,0.06662916,0.05297037,0.06858189,50.03197,-0.4439318,2.337192,0.1812164,25.3,0,24.2,24.2
11/26/2023 20:00:00,0,0,0,0,12.90887,12.9332,12.97319,0.06609772,0.05267663,0.06853988,50.03972,-0.4412516,2.321067,0.1822971,25.5,0,24.3,24.3
11/26/2023 20:30:00,0,0,0,0,12.8962,12.9871,12.90919,0.06626134,0.0528,0.06798676,50.03737,-0.4352516,2.321067,0.1797838,25.2,0,23.8,23.7
11/26/2023 21:00:00,0,0,0,0,12.92364,12.89564,12.86871,0.0657924,0.0520708,0.06750111,49.78214,-0.4356779,2.288941,0.1817369,25.2,0,24.5,24.5
11/26/2023 21:30:00,0,0,0,0,12.92479,12.89674,12.90168,0.06545292,0.05224617,0.06793776,49.7754,-0.432348,2.305004,0.1808644,25.7,0,24.5,24.5
11/26/2023 22:00:00,0,0,0,0,12.9817,12.95097,12.96205,0.06606938,0.05273332,0.06854052,50.02099,-0.438145,2.337129,0.1814246,25.7,0,24.5,24.4
11/26/2023 22:30:00,0,0,0,0,13.04058,13.02262,13.04741,0.06610545,0.05279886,0.0689868,50.01371,-0.4343785,2.353192,0.1787031,24.8,0,24.5,24.5
11/26/2023 23:00:00,0,0,0,0,13.08772,13.12497,13.12023,0.06647633,0.05955654,0.06826824,50.01625,-0.3146832,2.481694,0.1236524,24.6,0,23.6,23.6
11/26/2023 23:30:00,0,0,0,0,13.14941,13.19638,13.2357,0.06602284,0.05920643,0.06859466,50.01171,-0.3206934,2.49782,0.1257947,24.4,0,23.2,23.1
11/27/2023 00:00:00,0,0,0,0,13.13174,13.23632,13.15637,0.06620707,0.05928051,0.06804466,50.01187,-0.3180233,2.497757,0.1258988,24.3,0,23.1,23
11/27/2023 00:30:00,0,0,0,0,13.20355,13.30969,13.22324,0.0668229,0.05908661,0.06979615,50.00958,-0.3351503,2.51382,0.1289723,24,0,23.1,22.9
11/27/2023 01:00:00,0,0,0,0,12.95482,12.99652,13.05011,0.0654766,0.05870543,0.06816651,49.7737,-0.3275461,2.433506,0.1313418,24,0,23.1,22.9
11/27/2023 01:30:00,0,0,0,0,13.0086,13.10897,13.04129,0.06554809,0.0588982,0.06821603,50.01213,-0.3193329,2.449569,0.1278519,24.2,0,23.3,23.2
11/27/2023 02:00:00,0,0,0,0,12.92872,13.02488,12.97218,0.06563957,0.05864375,0.06875049,50.24989,-0.3193228,2.433506,0.1288285,24.3,0,23.4,23.4
11/27/2023 02:30:00,0,0,0,0,12.9693,13.01723,13.02457,0.06544181,0.05888048,0.06826986,50.02037,-0.3182162,2.449569,0.1269794,24.4,0,23.6,23.5
11/27/2023 03:00:00,0,0,0,0,13.04846,13.02048,13.01592,0.06647633,0.05934669,0.06949991,50.01645,-0.3202365,2.481694,0.1267712,24.3,0,23.1,23.2
11/27/2023 03:30:00,0,0,0,0,13.01869,13.05729,13.06544,0.06607244,0.05922205,0.0682699,50.00632,-0.318003,2.465631,0.1260029,24.2,0,22.8,22.9
11/27/2023 04:00:00,0,0,0,0,12.93372,13.03932,12.98704,0.06546178,0.05856226,0.06789368,49.75644,-0.3204294,2.433506,0.1297009,23.9,0,22.9,23
11/27/2023 04:30:00,0,0,0,0,12.94289,13.05003,12.97915,0.06561187,0.0589106,0.06805864,49.99813,-0.3193228,2.433506,0.1288285,23.8,0,22.8,22.8
11/27/2023 05:00:00,0,0,0,0,12.88443,12.93457,12.95462,0.06626248,0.05879609,0.06879264,50.23438,-0.3162162,2.449569,0.1261069,23.6,0,22.3,22.3
11/27/2023 05:30:00,0,0,0,0,12.78436,12.82166,12.81269,0.06615812,0.06448162,0.06797781,49.99802,-0.203235,2.497757,0.08041866,23.3,0,22.1,22.1
11/27/2023 06:00:00,0,0,0,0,12.87025,12.98188,12.92065,0.1086406,0.1098352,0.1108847,49.75154,0.4938615,2.931451,-0.1160064,23,0,21.5,21.5
11/27/2023 06:30:00,5.4,5.7,5.7,0,12.73665,12.85509,12.79465,0.6775107,0.6569012,0.6827963,50.24363,24.11239,2.007843,-0.9343842,23.1,28,22.1,22.1
11/27/2023 07:00:00,19.7,19.6,19.6,0,12.84062,12.82808,12.80961,1.660893,1.63536,1.666744,50.00167,63.01924,1.148486,-0.9945664,23.5,67,22.9,22.8
11/27/2023 07:30:00,50.8,50.8,50.8,0,12.82066,12.86813,12.90514,2.540817,2.527992,2.55656,50.24263,98.05783,-0.146098,0.9990431,24.8,104,23.9,23.8
11/27/2023 08:00:00,64.8,64.6,64.6,0,12.7368,12.8502,12.79368,5.614876,5.605408,5.654102,49.99108,215.4734,-0.8861619,0.9974848,25.6,224,26.1,25.9
11/27/2023 08:30:00,140.4,140,140,0,13.17001,13.15883,13.12744,9.693685,9.700593,9.708059,49.99002,381.6376,-4.304564,0.9988041,28.1,403,35.1,33.4
11/27/2023 09:00:00,213.2,212.8,212.8,0,13.10748,13.10216,13.07023,12.08798,12.07548,12.09967,50.22752,474.5192,-27.88342,0.9968455,30.6,503,42.6,40.4
11/27/2023 09:30:00,263.7,262,262,0,12.94546,12.99956,13.05042,15.08531,15.13323,15.16221,50.49121,588.7774,-55.12634,0.9934011,32.4,621,47.7,45.5
11/27/2023 10:00:00,333.7,327.9,327.9,0,12.95588,13.00843,13.0052,17.43817,17.41016,17.44576,50.00274,678.0468,-51.7903,0.9973576,32.5,728,54.7,51.4
11/27/2023 10:30:00,329.7,326.5,326.5,0,12.97639,12.95056,12.98562,14.58912,14.63449,14.6662,49.77623,568.2496,-6.043356,0.998999,33.3,589,52,48.6
11/27/2023 11:00:00,323.2,319.2,319.2,0,13.09578,13.09051,13.08791,18.22666,18.19555,18.23398,50.03551,710.2586,-51.27228,0.9994643,34.8,783,56.1,54.5
11/27/2023 11:30:00,362.4,359.2,359.2,0,13.23112,13.21639,13.18579,13.79189,13.7775,13.77666,50.24854,546.1358,-9.478776,0.9967474,34.4,565,53.8,51.6
11/27/2023 12:00:00,264.1,259.2,259.2,0,13.03577,13.00734,13.01965,10.61064,10.61005,10.57103,50.01094,413.4108,-20.68981,0.9988499,32.9,440,46.9,45.1
11/27/2023 12:30:00,271.8,270.2,270.2,0,12.8518,12.8473,12.80529,14.10127,14.08959,14.08711,50.01902,542.585,-34.05202,0.9965827,33.7,548,50.3,48.8
11/27/2023 13:00:00,214.1,211.8,211.8,0,12.92838,13.0388,12.98171,8.574626,8.644264,8.647543,49.76035,333.9842,-3.414146,0.9993628,32.6,349,42.2,41.5
11/27/2023 13:30:00,195.5,195.1,195.1,0,13.16638,13.2079,13.19805,11.03811,11.03696,11.01302,49.75916,437.0599,-3.395896,0.9968492,33.5,450,43.5,42.1
11/27/2023 14:00:00,270.9,266.9,266.9,0,12.89713,12.93915,12.97647,8.444095,8.513284,8.520828,49.75928,329.2849,-3.173267,0.999494,33.1,347,44.5,43
11/27/2023 14:30:00,198.7,197.2,197.2,0,12.95556,13.00458,13.0523,12.33539,12.39851,12.40454,50.24634,482.4078,-8.063498,0.9986802,32.3,550,42.7,42.3
11/27/2023 15:00:00,270.4,268.8,268.8,0,13.06963,13.18248,13.08239,12.11964,12.11071,12.09946,50.24311,476.1689,-6.007466,0.9971687,33.6,503,45.7,45.4
11/27/2023 15:30:00,197.6,195.1,195.1,0,12.97046,13.00735,13.0324,6.567616,6.610299,6.595884,50.23341,257.8106,-0.6927059,0.9962409,32.4,269,40.4,40.4
11/27/2023 16:00:00,93.6,92.8,92.8,0,13.09395,13.14254,13.14826,3.752684,3.776789,3.795636,49.75467,148.2793,-0.8091608,0.9992886,31.4,155,34.8,34.6
11/27/2023 16:30:00,66.8,66.4,66.4,0,13.14006,13.19634,13.23069,3.506134,3.531168,3.538667,50.22974,138.7567,-6.714227,0.9948627,31,159,33,33.2
11/27/2023 17:00:00,33.5,32.9,32.9,0,13.06459,13.17969,13.07826,0.6955904,0.7043292,0.7086145,50.00359,26.08046,1.895404,-0.9434217,29.7,27,29.4,29.4
